,0,1,2,3,4,5,6,7,8,9,10,11,12,label
824,-311.02008,99.25131,-22.833094,25.777454,-12.844767,-0.1483483,-13.37626,-16.727201,-16.57438,-5.4725604,-4.727707,-8.00816,-6.017294,1
825,-402.642,70.857994,4.448875,29.373653,-1.901721,6.3803706,1.7625874,-7.45967,-9.128118,-3.4535594,-2.260816,-4.1054964,-2.9370224,1
826,-336.30594,90.28374,-6.012886,14.88462,-1.1783446,7.554522,-7.473506,-9.431001,-12.133994,-3.8885458,-0.39133084,-5.9846725,-4.269629,1
827,-313.95908,93.13292,-12.603377,32.47818,-8.79482,5.249079,-12.740954,-13.678052,-14.162137,-4.6338887,-5.082612,-7.49267,-3.9022064,1
828,-404.24463,67.320526,4.665706,23.067982,2.2432947,7.504888,1.3555052,-3.9216063,-3.990337,-0.71269375,-0.7295983,-3.753905,-4.063663,1
829,-344.05447,82.842834,-11.954125,29.075748,3.8338985,8.394529,-5.163949,-14.443923,-8.774596,-2.1953063,-3.5179956,-8.294064,-6.3421917,1
830,-388.77768,72.7484,-5.4622355,17.873789,-3.979133,3.870341,-0.52959967,-7.153283,-8.182468,-4.3549514,1.01919,-3.2800999,-2.8293512,1
831,-361.95163,81.271255,-10.399308,38.12054,-3.072635,6.4618382,-7.3756204,-8.82801,-12.346683,-7.248795,-3.617953,-3.6411905,-4.3007483,1
832,-365.45847,86.15755,-12.255942,24.575966,-3.6054463,10.0629225,-7.257531,-12.869094,-9.004847,-4.0040355,-4.869143,-7.2971373,-6.2919226,1
833,-336.2687,80.93094,-5.642369,35.63849,-8.83377,9.805397,-12.953428,-13.03771,-15.625816,-4.31426,-2.854695,-7.6777534,-2.7955089,1
834,-364.69235,83.99622,-17.76147,18.050423,-4.9659977,0.2960947,-4.2843847,-14.3738165,-8.406267,-3.3087506,-0.95899284,-0.6554507,-2.6692402,1
835,-310.00568,80.74408,-18.214584,24.614311,-6.1379614,3.7068818,-10.72043,-14.180319,-11.441052,-3.5151834,-7.980809,-8.858941,-4.6290336,1
836,-328.10608,74.551346,-12.905024,23.8477,-7.4561872,4.9936953,-6.0456924,-13.237629,-11.834276,-4.9243116,-0.8691828,-2.4872699,-4.994733,1
837,-350.76562,75.650795,-19.036207,16.634304,-1.5673406,0.5888308,-10.509616,-13.9272995,-10.322991,-1.3969961,-3.9806964,-6.099554,-3.9417458,1
838,-388.1586,76.136246,-5.5927505,30.436777,-0.18054199,8.574779,-4.0448637,-6.838476,-9.812407,-3.5933487,-1.6168199,-4.9899087,-2.8716106,1
839,-334.16068,96.886566,-19.257854,29.806263,-5.188674,-1.0887469,-11.633551,-14.692983,-12.092596,-8.046218,-5.2281446,-4.2563305,-4.4880824,1
840,-336.26138,73.851494,-4.272372,26.625658,-9.516934,6.236923,-9.205707,-8.561822,-12.124414,-4.6242375,-4.0531845,-4.619402,-0.16448775,1
841,-359.4866,101.35994,-16.424337,26.424753,-9.947058,-1.4369017,-8.492636,-14.776672,-12.841955,-5.95611,-6.1787,-10.719533,-5.405886,1
842,-332.6037,75.74163,-4.2190676,29.067581,-4.865361,7.1441526,-6.5188546,-12.942681,-10.760246,-5.3704386,-5.4059696,-9.733742,-6.367855,1
843,-422.35544,52.681095,1.3256636,20.150288,11.889452,4.72282,-0.18694538,-3.2284403,-1.9980668,0.74385935,-3.4530826,-3.855871,-0.93042964,1
844,-390.96216,73.85707,-3.2905297,30.435299,-6.3010793,5.4339323,2.0584867,-7.7406416,-7.866338,-3.93892,0.757682,-1.6610069,-2.495537,1
845,-297.93808,87.84676,-8.130302,26.191063,-13.8469305,8.587724,-14.350305,-17.918436,-18.588366,-7.0233226,-5.989805,-8.420956,-2.0581505,1
846,-339.4589,77.90293,-13.55972,24.159048,-5.787862,3.5748065,-8.598959,-7.873415,-9.726902,-2.834058,-2.2340102,-7.0766573,-2.0991523,1
847,-365.01746,93.20735,-0.3023077,23.940401,-3.5530472,7.0315676,-7.078783,-12.83606,-12.782802,-0.866527,0.14453769,-5.677626,-5.7141304,1
848,-384.39304,73.608406,4.4748163,23.895803,-1.4196612,11.948767,-9.0932255,-13.987185,-13.300894,-3.447427,-4.411369,-11.494892,-3.7758262,1
849,-400.473,85.82551,-3.9760387,24.807499,-4.8448563,7.94031,-2.5703511,-7.094506,-9.7268715,-4.196015,-1.7195541,-3.0404038,-3.243205,1
850,-292.38348,87.02436,-13.610058,30.59262,-11.558804,3.2674232,-14.324099,-13.967391,-17.247097,-6.5817065,-5.537562,-6.682981,-3.784361,1
851,-312.7791,81.17239,-14.733181,29.221045,-7.75015,10.561281,-11.704139,-10.471197,-8.538355,-6.3968964,-6.540921,-10.198761,-3.5023339,1
852,-335.8168,87.18397,-8.475758,23.412027,-8.341545,3.5823765,-6.266295,-10.654739,-12.233342,-2.126767,-4.3922386,-5.2676463,-3.541205,1
853,-286.58057,96.35062,-12.997622,18.98227,-11.089669,3.6768537,-9.324263,-17.832977,-19.224354,-9.28628,-6.121514,-5.3783226,-6.1882877,1
854,-376.038,68.61122,3.8441007,32.157616,2.6065004,12.754651,-6.5404906,-4.555748,-8.428316,-2.7918315,-3.218923,-8.172178,-3.2004526,1
855,-392.37466,56.832657,-0.77542114,20.605082,2.0797474,6.0521264,0.26039514,-7.8100977,-5.325354,-0.22177926,0.3463164,-2.0548968,-3.5450978,1
856,-309.85245,85.59105,-19.577595,32.399788,-4.7612433,-1.4795144,-11.578953,-16.05308,-14.589656,-10.042295,-1.5744281,-4.7631598,-5.846984,1
857,-317.29633,89.7125,-13.439431,28.243511,-15.532734,6.9401803,-10.073858,-17.576134,-18.87874,-6.8586893,-2.2552693,-10.856398,-7.24104,1
858,-314.3082,84.110886,-9.293692,35.711933,-13.984952,12.83626,-13.786324,-12.676513,-16.086895,-9.474805,-5.0754323,-8.38164,-3.043397,1
859,-333.91904,86.40509,-13.608815,31.58026,-4.9748464,9.3739805,-6.541189,-11.171272,-8.442543,-6.1422496,-2.8716512,-4.748184,-5.399723,1
860,-365.21738,73.33051,-4.8033757,16.066872,-6.0303183,6.3233733,-1.2686185,-8.762872,-9.450678,-3.4558437,-3.6533449,-5.457204,-3.9351053,1
861,-347.3121,83.47356,-5.2776995,22.934582,2.2122135,4.484338,-8.829184,-15.697668,-17.780493,-10.921222,-4.7399325,-3.98186,-4.607923,1
862,-403.80176,72.75003,7.629094,23.970736,2.5425029,10.596909,-3.6356816,-7.063585,-9.251669,-3.3681233,-1.8523649,-7.11394,-3.7486532,1
863,-290.10248,109.143265,-11.884092,22.654966,-5.9448156,1.5990647,-5.7626023,-17.352371,-18.466116,-7.3608265,-6.661972,-3.414189,-6.627944,1
864,-388.945,65.60243,-5.844056,30.952152,-3.610064,6.1321225,-2.125217,-4.7692943,-6.776927,-1.1318852,-0.5715464,-3.2970397,-1.2074833,1
865,-334.36578,100.1944,-0.937133,32.18693,-7.9990764,6.277069,-8.134166,-9.948185,-14.511241,-8.136896,-3.9300997,-5.453754,-3.6398525,1
866,-300.99496,82.44793,-23.395367,34.955906,-2.0261836,0.47774702,-12.017633,-18.81435,-14.262545,-6.072388,-9.023215,-10.776864,-6.3770175,1
867,-359.6994,71.26632,-2.5134876,22.225515,4.388559,10.447149,-6.7485747,-6.791436,-3.970518,-1.5330383,-1.9812896,-1.1031287,-1.0853751,1
868,-369.53107,60.52131,-3.074133,30.382355,1.1490993,6.1519003,-1.2365239,-2.9896457,-4.745011,-2.9981098,-0.419466,-3.8232086,-3.2493858,1
869,-371.74338,72.30726,-10.289562,26.380342,-9.558349,12.785689,-10.978973,-6.944301,-11.722181,-4.020304,1.066875,-6.615293,-2.0966713,1
870,-348.42368,75.340645,-7.298592,22.874327,-4.714358,4.7283535,-5.484869,-10.922414,-13.793459,-2.6248085,-2.8753486,-6.343721,-3.8245158,1
871,-311.83786,79.49605,-10.3568945,31.873747,-9.051461,9.789537,-11.4382515,-11.003147,-12.607693,-6.126186,-4.2633367,-4.188712,-0.8597029,1
872,-357.53394,72.74977,-6.0102696,28.050299,-5.987579,4.000792,-5.5993733,-12.008572,-11.892178,-5.2231402,-2.171287,-2.572843,-1.0428289,1
873,-306.20065,82.83745,-10.766707,30.294682,-9.580418,9.571741,-17.414644,-13.600603,-13.600499,-5.1734104,-3.792151,-10.143526,-4.733909,1
874,-363.82947,76.27724,-7.1283917,30.819155,-6.222019,3.2574778,-3.7755995,-12.708706,-13.149838,-6.814983,-2.4847963,-3.3975437,-3.2185416,1
875,-347.9031,82.916016,-8.007059,28.750753,-2.8460245,7.842767,-5.0221505,-8.736882,-6.9189773,-4.329629,-5.448021,-8.415481,-3.3559685,1
876,-355.18018,83.32068,3.6675396,21.085299,5.26095,10.239335,-10.890968,-12.169032,-8.806651,-2.364849,-2.3928216,-4.8078017,-1.4127207,1
877,-401.71704,67.6019,5.6083736,15.200832,-0.29783815,6.9713817,1.2722548,-6.97258,-6.9254274,2.5280933,2.9731653,-1.4787612,-1.0464329,1
878,-361.61813,80.248535,-0.8024329,27.491087,-6.310588,17.095922,-10.543013,-9.266304,-8.96891,-0.26426214,0.7396468,-6.5116687,-0.7143567,1
879,-335.31464,84.96064,-10.134459,21.146618,-1.5097115,3.8560112,-14.566914,-19.269667,-14.467698,-2.2706394,-3.4811265,-10.168574,-2.8398864,1
880,-328.4882,75.88445,-7.4313087,28.152678,-8.471299,9.925766,-10.859528,-8.348987,-10.04789,-6.081663,-6.8868217,-10.08111,-5.1399064,1
881,-344.19034,91.45798,-8.939195,21.491339,-11.084891,6.488264,-4.730016,-11.78076,-16.767452,-6.526672,-3.2002757,-6.1001945,-3.4759192,1
882,-318.9133,68.819016,-8.990818,29.781126,-8.249939,9.599514,-5.3297324,-6.786777,-11.855672,-5.292192,-1.5758784,-6.6077466,-2.996437,1
883,-357.24982,80.89015,-12.728405,27.122648,-2.997587,3.338345,-3.7214568,-12.887719,-10.475383,-2.854292,-2.6602776,-4.4493012,-3.9014974,1
884,-346.1897,79.63852,0.210128,26.381754,-6.5606127,13.610361,-4.5174246,-6.8260326,-10.92679,-4.919025,-2.495387,-6.9963903,-3.4568114,1
885,-352.01447,72.42466,-8.054858,26.116722,-9.571565,14.29615,-7.2241707,-10.042812,-9.517522,-0.79922223,-0.56197464,-6.8777065,-2.5647407,1
886,-362.9117,83.668106,-6.6731353,25.259682,-7.570907,11.6664,-10.773655,-11.566511,-13.210079,-2.4557233,0.4990782,-6.0354877,-4.3777976,1
887,-378.43994,73.59006,-1.2594426,25.794666,-0.5274899,11.693729,-7.3586326,-7.3547106,-6.9809527,-0.42763618,1.2429365,-4.735047,-1.3756479,1
888,-383.9354,80.67111,-4.554359,18.668041,-0.050676234,6.025482,-3.9952078,-7.764454,-8.439702,-1.2447852,-0.51971155,-5.499607,-3.0821242,1
889,-404.58017,62.57357,2.3215919,24.848988,7.9215565,6.78642,-1.2726388,-3.6073177,-2.8084679,1.863426,-2.3477883,-0.33802772,0.7883609,1
890,-315.36948,86.8276,-22.938643,25.940905,-15.139053,6.2846303,-10.814057,-13.793981,-16.534155,-2.3436654,-1.2808642,-8.555789,-3.0373063,1
891,-361.05756,83.00338,-5.026236,16.71222,-0.41963068,6.916683,-3.9865477,-14.737708,-12.224155,-1.5724064,-2.5408945,-9.802362,-4.6698575,1
892,-368.0164,70.77807,-3.1892185,25.070166,2.8781576,10.404596,-11.954894,-13.100708,-8.385326,-1.9363234,-3.6398041,-4.580238,-0.8273123,1
893,-333.74814,81.395515,-6.9278455,27.04156,-6.1946006,6.6529007,-12.691136,-13.769648,-12.669317,-6.8620744,-3.959759,-6.186561,-2.7640648,1
894,-358.56042,82.22625,-10.7274885,21.457434,-2.804557,2.8645766,-9.424724,-12.315154,-7.5674047,-2.853056,-2.412307,-4.7805014,-1.6807384,1
895,-345.8047,83.63564,-16.113756,26.364958,-7.5167418,10.942465,-6.6329117,-9.293902,-9.021474,-3.236831,-1.7037094,-5.8263745,-4.5041995,1
896,-366.58047,70.207504,-5.816251,20.932852,-4.446771,9.052942,-1.4539603,-11.428599,-10.704188,-3.067857,-2.5133402,-7.0775995,-5.0969152,1
897,-344.3828,74.282814,-5.222318,18.519241,-9.353698,3.218874,-2.814344,-11.520845,-13.686015,-3.556336,0.32502824,-3.6568303,-2.3502848,1
898,-295.7813,114.14446,-28.880901,15.251638,-14.026328,2.8788257,-9.318659,-17.778526,-19.5162,-5.2442603,-4.629719,-6.7259145,-7.3019257,1
899,-327.77228,100.271774,-8.580467,25.558481,-8.026387,6.870765,-18.61842,3.054402,-15.174871,-0.9785519,-4.5829506,-12.596638,-3.1718102,1
900,-358.85284,88.71794,-13.981748,24.764427,-9.51909,13.08417,-9.951218,7.8200417,-10.303212,7.0640664,-1.5786431,-13.556434,0.845056,1
901,-327.72894,96.75548,-10.918232,32.092407,-7.1051397,-0.35961038,-14.898007,4.975983,-15.790217,-0.53348786,-6.328588,-13.097066,-0.49583513,1
902,-368.27063,95.83384,-7.4206986,19.984884,-1.6556216,7.7288413,-5.3268,3.342059,-13.010996,4.7348766,-1.4817076,-9.8090105,-1.8373816,1
903,-323.653,96.023125,-14.027242,34.955246,-11.307131,3.2889624,-15.786948,4.3502574,-18.928848,1.9660404,-6.061401,-14.396185,1.8983047,1
904,-362.4788,74.62925,-15.55382,14.14817,-0.63462555,11.246997,-8.876313,6.7337694,-3.8873532,4.7623844,-0.22681259,-5.6537757,0.8087141,1
905,-307.57346,99.257454,-11.324437,27.46641,-10.103705,6.1663866,-17.276659,4.3346834,-15.925508,4.829196,-4.7807612,-10.216668,4.228798,1
906,-334.52338,82.095345,-14.930773,37.44109,-13.357647,0.96109825,-9.569416,3.1122644,-16.718754,3.0278075,-5.3908396,-9.073389,-1.5467808,1
907,-325.5551,84.612114,-13.756264,36.25576,-14.096134,8.57116,-8.379135,5.213563,-16.85579,3.2826092,-3.674948,-10.922749,0.77809876,1
908,-330.29547,91.465004,-7.8800106,30.239315,-9.973771,5.460501,-11.398214,1.2237425,-16.455948,-0.7845666,-5.727161,-7.7221093,2.446979,1
909,-379.40454,87.45721,2.8731534,27.65038,-6.209549,9.671169,-9.783003,4.6263194,-12.343542,0.76803994,-5.7721972,-11.993065,1.2736101,1
910,-390.28122,66.95622,2.587098,31.495811,-0.53826153,10.845649,-5.3198066,7.6489067,-8.484657,2.6672218,0.6576246,-8.29485,2.1202142,1
911,-361.81802,96.10932,-1.8450593,30.888796,-5.1473966,-0.11528163,-1.5715396,4.1209264,-14.061242,3.189492,-4.8922257,-7.378667,0.46152833,1
912,-306.30292,100.90068,-10.851851,30.696953,-8.199123,5.4967875,-18.20544,5.888736,-15.482183,0.77016,-5.3230114,-10.612145,0.24292122,1
913,-359.76266,77.15729,6.71782,34.073418,-4.602648,9.922419,-6.135398,2.3978431,-13.142451,0.3962024,-5.131267,-6.687916,-0.053986393,1
914,-346.32767,103.4952,-6.0400906,32.659184,-5.5422244,-1.9904073,-10.022904,4.526688,-16.159447,1.5049626,-6.627006,-12.876716,-0.5972628,1
915,-364.24286,77.46037,2.3142605,42.25224,3.1367264,2.5425363,-6.979245,4.6346498,-17.429401,-1.869949,-6.2128615,-7.4018555,-2.7966135,1
916,-345.5387,84.59344,-16.238983,32.167404,-12.470583,5.067273,-17.703842,5.4151535,-13.352351,1.7066773,-7.409263,-13.52124,4.123437,1
917,-327.82605,84.77707,-11.163501,27.501205,-12.494308,7.3458247,-6.8187537,6.268607,-16.2175,5.8250175,-1.1706227,-10.537116,-0.1590808,1
918,-357.87692,90.27286,-6.8980193,24.683537,-13.740589,11.497773,-12.990894,4.377694,-13.906217,4.8709254,-2.158057,-14.323329,1.4907666,1
919,-335.10486,91.60463,0.09512765,37.096107,-9.389482,11.091865,-15.054558,2.3943179,-17.097939,-1.078926,-4.895249,-9.40289,-1.1798553,1
920,-327.17938,81.77481,-3.5856924,33.588905,-7.9181976,5.349243,-10.989012,1.9656729,-16.816946,-1.6914078,-7.36525,-7.837979,0.26569918,1
921,-377.5517,96.03551,-6.847845,29.513868,-6.6516714,8.531615,-14.627404,5.9337335,-15.350659,0.30968517,-3.075888,-13.930551,-1.8937912,1
922,-333.72015,87.42532,-10.502943,33.320847,-8.026772,6.7902308,-13.842239,3.129115,-19.599672,-1.3075471,-4.7697177,-12.315685,-1.4771698,1
923,-313.8273,92.94103,-3.1349788,31.902374,-6.2671747,8.014049,-10.73337,2.4750876,-23.56538,-1.3259406,-5.604023,-14.70449,-0.5315513,1
924,-340.3011,74.02398,-4.7810774,28.178574,-2.216788,7.2014947,-4.4503694,4.375093,-7.9370956,2.3547838,-4.880921,-7.806354,-0.6011095,1
925,-355.2221,104.133194,-9.182946,29.869442,-3.5411355,4.305224,-17.302689,4.242876,-21.120663,0.36638257,-6.597774,-13.461934,0.10900041,1
926,-332.72003,94.989365,-7.433797,21.772089,-13.511233,6.6900287,-10.95193,2.7016325,-15.530155,0.14033557,-4.572363,-9.063689,-0.8697821,1
927,-319.9435,83.91502,-3.0123193,36.545906,-7.7478456,10.663342,-7.611675,-0.053198043,-18.042294,2.9881287,-5.0202265,-11.970396,-2.1527069,1
928,-335.8742,89.2212,-6.0020757,34.210777,-6.6337237,5.1831503,-17.920105,10.043399,-9.771282,0.0541674,-1.4390802,-10.897806,0.75884414,1
929,-377.3783,92.87072,-1.5399885,31.909071,2.4267056,-1.7382526,-3.7022476,7.513237,-14.312192,2.1215765,-2.031959,-5.5440354,-0.7894554,1
930,-375.29584,85.03854,0.62821245,30.36012,-4.0329614,9.155956,-9.286713,3.508784,-12.509654,2.124878,-4.1819777,-8.17121,2.83575,1
931,-319.1862,102.947334,-14.828679,23.74205,-4.541123,4.116557,-13.619532,-0.32509604,-15.880251,2.2293692,-5.3557653,-11.702019,-1.1480273,1
932,-399.44122,80.45542,8.122538,37.065655,-0.7194431,11.919875,-10.369406,2.7773294,-11.81608,0.7338493,-4.9154286,-9.773593,0.91632193,1
933,-297.108,92.17908,-21.266474,27.8858,-6.193837,-0.48343855,-10.735635,5.4184866,-13.273777,1.9320186,-8.702104,-10.975899,-1.3280385,1
934,-291.44073,85.33552,-8.465633,38.97225,-16.495857,10.050494,-22.842434,5.814639,-21.690872,2.81158,-3.0006309,-9.207518,3.5534956,1
935,-347.43063,81.29909,-9.34134,22.076008,-9.710155,9.770597,-12.553104,3.6983175,-18.710588,4.1617317,-2.8579288,-10.504819,1.1852602,1
936,-416.51767,93.38972,13.395061,18.470573,0.43777776,14.026139,-4.8855634,2.7203112,-14.023798,-0.8593677,-2.356941,-5.2754545,0.42459598,1
937,-382.3621,93.52605,10.532912,31.79414,-5.0227876,12.485854,-15.205714,2.8020506,-11.520398,1.0845026,-4.5993385,-10.462941,1.8439121,1
938,-334.21478,92.578354,-12.137136,19.923786,-11.1604805,7.199272,-5.7618027,0.7810885,-14.012594,6.832277,-3.91671,-11.48975,-1.46192,1
939,-339.97827,98.01876,-12.017525,24.14445,-12.858043,5.1634893,-17.809366,4.8173156,-18.001513,2.5445836,-5.3333063,-13.500894,1.4788857,1
940,-396.2201,83.75029,-4.539993,24.426043,-7.770928,6.282301,-8.253118,6.1232877,-13.964958,1.3240845,-2.3908594,-8.611176,-1.33959,1
941,-337.84146,91.47546,-10.061482,29.461973,-9.431569,3.6627755,-8.702902,1.4819924,-14.538239,2.0315795,-7.3402147,-10.488578,0.34039566,1
942,-338.17374,92.08621,-5.3211384,31.809465,-12.657449,11.479274,-8.494259,3.6161218,-17.005232,2.1667857,-3.9252927,-12.251736,2.555842,1
943,-323.34015,96.51951,-13.575402,29.137465,-15.802215,7.82052,-14.756533,5.391399,-19.086695,3.874365,-3.6297295,-14.089456,-0.87421644,1
944,-374.54242,86.56629,-3.5158057,31.767612,-2.1415021,5.977156,-5.9009147,3.6002707,-13.325644,1.5292141,-4.471758,-9.831737,-2.9968295,1
945,-348.1418,88.89159,-3.253138,32.98195,-11.893618,4.0852323,-6.819045,1.163976,-15.735581,0.66193354,-5.8381176,-7.8798804,2.9471023,1
946,-391.20663,86.943184,4.2267113,26.843643,-3.903865,10.159188,-3.5196095,1.5585979,-7.2996035,1.0585153,-7.3284626,-7.6920433,-1.2223829,1
947,-339.7294,94.14779,-7.2308054,24.870255,-10.253515,8.116095,-12.823752,7.4944224,-13.371873,1.0361829,-5.451086,-12.778386,-1.0984462,1
948,-327.70346,89.149536,-8.0771885,22.588326,-16.18826,12.549733,-11.023873,6.958322,-16.271559,2.5743496,-1.7263504,-11.453316,-0.3417158,1
949,-369.34628,78.516174,5.365345,26.660099,-1.2696896,12.598975,1.5675732,1.9309893,-13.694941,1.6943654,-3.8866065,-11.094378,-3.3064086,1
950,-319.99417,98.45163,-14.348239,22.39426,-7.5903945,-1.2404727,-9.53611,3.7123322,-15.777805,3.7961907,-6.824447,-9.587749,1.7217746,1
951,-346.34625,85.39419,-9.6349325,28.920948,-8.346188,5.831005,-12.386663,-0.9460047,-10.465171,3.5833144,-7.4791617,-8.399817,-0.71140575,1
952,-399.65308,66.027985,16.835535,40.56409,3.2994006,5.4414983,-2.9921436,4.30367,-7.71382,-1.1092654,-1.7598567,-4.5217743,-0.029294107,1
953,-346.23557,87.7748,-10.667897,32.853683,-6.902799,4.6425,-10.606652,1.4220045,-16.287167,1.1019192,-4.9465623,-8.861056,-1.159817,1
954,-398.70868,83.67407,-0.55617917,27.66283,-1.4702861,5.703055,-8.795217,5.839556,-10.757412,4.1043983,-2.566698,-9.729965,1.892395,1
955,-365.72882,88.51431,-2.9206266,21.084345,-11.738313,11.118741,-5.9785633,8.007303,-13.578202,4.520446,-1.623446,-11.782638,0.86600226,1
956,-339.51645,92.08421,-10.728456,38.839767,-5.2514043,-1.0549364,-14.548747,3.618312,-14.359998,-3.3987765,-2.8666573,-9.178305,-4.446725,1
957,-309.40634,95.29668,-11.711144,27.018063,-10.895992,9.182102,-20.587942,7.873967,-18.357698,1.6880981,-5.578748,-14.287973,3.2556922,1
958,-396.84683,58.92601,2.921145,30.566872,-0.6529579,8.46626,-3.2080045,6.140755,-8.196254,3.045653,0.53088266,-2.2574327,3.020687,1
959,-320.24042,98.53017,-13.06158,27.232859,-13.830145,5.625529,-15.497706,8.630338,-16.30801,3.9027314,-4.1930156,-13.570159,4.7555375,1
960,-326.1769,113.2023,-14.172574,20.908052,-7.5828037,-2.2537901,-6.0858126,-0.93856585,-17.632442,3.182353,-8.352175,-10.390779,0.94591373,1
961,-318.6135,89.184456,-9.090943,30.742645,-9.462877,1.0510685,-13.630396,3.9375257,-17.022982,1.6880497,-6.2811985,-10.882687,1.0463054,1
962,-340.27243,89.46653,5.282553,38.405792,-4.0104046,7.1384044,-8.200978,-1.1243814,-16.893044,-1.8700725,-9.902895,-9.46179,-1.8680887,1
963,-357.56644,91.70489,-9.116632,42.472286,-4.813442,0.014992302,-9.836445,1.3396329,-16.18014,3.0107503,-6.466568,-12.596508,-0.02543334,1
964,-330.5,99.43773,-15.291278,19.195028,-6.9226794,5.504711,-10.218877,3.4961348,-14.0077305,5.977206,-5.1222835,-11.779696,1.1180874,1
965,-367.42245,74.39112,2.563674,25.95608,-3.916532,12.0009,-9.843044,5.6299596,-7.6633515,6.3298717,-2.45838,-7.971625,2.6753268,1
966,-363.1682,61.878765,2.6155908,40.484837,-9.272043,1.2632575,-11.009596,2.5647054,-17.193094,-1.3893216,-5.859436,-6.595534,0.695251,1
967,-322.68588,96.00706,-17.270205,24.892164,-14.995114,8.940005,-10.221605,-0.22121483,-18.639557,1.088908,-3.2359753,-11.371368,-3.3134892,1
968,-292.92996,83.984535,-7.8751726,37.749493,-13.425679,11.930646,-16.815838,3.4316087,-17.228762,0.017878355,-6.576672,-11.048622,0.22483736,1
969,-376.39767,77.225296,3.7607253,35.41579,-0.5363941,5.138725,-9.459574,7.967029,-10.239594,0.112078905,-1.7033983,-9.556797,-0.7982341,1
970,-353.83804,86.1359,1.0169797,27.90626,-1.7863835,6.4036307,-8.822614,3.6716244,-13.123252,6.778099,-2.0938466,-11.428523,0.9898518,1
971,-342.92218,90.72565,-4.5846853,20.182693,-11.56668,10.193508,-11.04839,3.1264138,-15.488509,2.8972359,-2.6443565,-10.762048,0.097883925,1
972,-350.81433,85.79487,1.310064,27.547478,-11.669904,14.26004,-14.063344,5.2320333,-13.032033,5.7510843,-1.8614078,-8.097953,0.28397202,1
973,-383.4449,98.3416,-6.076996,30.154888,-1.5440258,4.927794,-10.413523,-0.35055456,-14.453103,2.245298,-6.361836,-13.036115,-1.8074306,1
974,-387.03284,89.830734,-0.6687067,28.308613,-3.4864054,0.49211493,0.22556491,6.055098,-14.686268,1.9364982,-3.7095609,-10.522026,-1.6360936,1
975,-366.27783,70.72589,-1.1975425,34.253788,-9.334008,10.665362,-12.307134,8.367012,-11.973755,4.011228,-4.565762,-8.676042,3.3394978,1
976,-356.08698,96.47803,-6.7734885,22.058996,-11.147197,4.0133233,-9.285942,4.2750688,-13.728061,2.0398314,-5.863384,-8.156728,1.5905248,1
977,-361.31506,87.07025,-12.575698,17.195398,-0.18646121,9.820474,-9.332047,2.7237136,-14.560433,7.7425413,1.2336329,-10.576434,-3.5390985,1
978,-348.99234,86.45057,-14.507803,29.163057,-6.0690236,5.7428684,-17.684744,4.23372,-17.659044,2.2644045,-4.2108507,-10.613863,2.440997,1
979,-314.66644,88.09116,-7.904349,31.30976,-13.127066,12.067128,-17.725748,5.21233,-12.569437,3.0729203,-1.1543757,-13.252741,0.046599757,1
980,-393.47504,82.57896,3.1490471,25.386717,-1.334052,13.686947,-6.4392695,2.9432464,-10.031481,0.3882467,-2.5336115,-6.3233476,-3.7725644,1
981,-371.73026,88.92093,-0.44020793,28.819763,-3.0027256,15.677177,-13.6080265,3.4163191,-16.26299,3.2074513,-2.9020748,-10.124607,2.587262,1
982,-397.8803,77.59155,4.9222136,18.772614,-3.4620178,14.896433,2.0042303,6.9277005,-8.922243,7.471719,-0.2570191,-8.526403,0.5437481,1
983,-345.0971,80.95048,1.3224174,32.31709,-5.7619076,9.120615,-11.206314,6.181133,-12.122359,2.4167283,-4.4872193,-9.7266245,4.77471,1
984,-361.50262,92.23944,-20.305374,20.769636,-17.747099,15.81833,-12.66388,9.3014345,-12.357645,5.1038475,0.3334655,-15.399518,-0.45523193,1
985,-377.22958,93.38831,-0.9688423,27.803438,-1.3322483,1.9942137,-10.221947,4.998784,-11.312019,1.2792119,-3.6737537,-10.964688,-0.85703415,1
986,-394.94833,79.20242,-4.183103,23.646603,-3.101374,10.527885,-10.809584,7.3190527,-10.633928,1.2483536,0.23301396,-9.510226,1.1092042,1
987,-353.43314,90.11159,-5.7122436,28.210485,-0.7587411,10.570117,-10.426989,1.3117778,-9.531554,4.2168927,-2.0996118,-8.011425,2.787087,1
988,-366.38007,74.911545,8.796801,32.54526,1.0716964,8.523165,-10.606421,7.891431,-8.376103,4.653055,0.42383566,-8.89311,-0.7818427,1
989,-324.06927,91.11188,-6.136873,31.813938,-9.874089,9.522038,-16.949507,6.6706676,-14.965088,-0.39751452,-5.11848,-13.221249,-0.27837372,1
990,-331.92407,101.21071,-1.6865889,26.405823,-9.895733,5.1912,-6.2880683,1.4739159,-20.35981,1.686156,-3.9120512,-11.275817,-0.84440106,1
991,-396.1746,76.51657,14.4330435,20.947117,-3.4003737,6.0517783,-3.3358083,3.8291345,-12.507627,1.5147586,-1.8881949,-6.478034,-2.4899,1
992,-321.5478,102.03165,-3.0333173,17.160704,-5.4934454,2.7850738,-8.748272,3.9413426,-17.424465,3.3637643,-1.5130444,-11.21163,0.36748943,1
993,-325.78433,106.73408,-22.949024,22.285217,-22.54325,12.280931,-21.107237,3.1273193,-18.293552,2.750991,-3.6617434,-14.185741,-0.13212848,1
